checking_hour,hour,day_of_week,date,room,status
16,4:00pm,Friday, October 14,257,Unavailable
16,4:15pm,Friday, October 14,257,Unavailable
16,4:30pm,Friday, October 14,257,Unavailable
16,4:45pm,Friday, October 14,257,Unavailable
16,5:00pm,Friday, October 14,257,Unavailable
16,5:15pm,Friday, October 14,257,Unavailable
16,5:30pm,Friday, October 14,257,Unavailable
16,5:45pm,Friday, October 14,257,Unavailable
16,4:00pm,Friday, October 14,258,Unavailable
16,4:15pm,Friday, October 14,258,Unavailable
16,4:30pm,Friday, October 14,258,Unavailable
16,4:45pm,Friday, October 14,258,Unavailable
16,5:00pm,Friday, October 14,258,Available
16,5:15pm,Friday, October 14,258,Available
16,5:30pm,Friday, October 14,258,Available
16,5:45pm,Friday, October 14,258,Available
16,4:00pm,Friday, October 14,305,Unavailable
16,4:15pm,Friday, October 14,305,Unavailable
16,4:30pm,Friday, October 14,305,Unavailable
16,4:45pm,Friday, October 14,305,Unavailable
16,5:00pm,Friday, October 14,305,Unavailable
16,5:15pm,Friday, October 14,305,Unavailable
16,5:30pm,Friday, October 14,305,Available
16,5:45pm,Friday, October 14,305,Available
16,4:00pm,Friday, October 14,306,Unavailable
16,4:15pm,Friday, October 14,306,Unavailable
16,4:30pm,Friday, October 14,306,Unavailable
16,4:45pm,Friday, October 14,306,Unavailable
16,5:00pm,Friday, October 14,306,Unavailable
16,5:15pm,Friday, October 14,306,Unavailable
16,5:30pm,Friday, October 14,306,Unavailable
16,5:45pm,Friday, October 14,306,Unavailable
16,4:00pm,Friday, October 14,356,Unavailable
16,4:15pm,Friday, October 14,356,Unavailable
16,4:30pm,Friday, October 14,356,Unavailable
16,4:45pm,Friday, October 14,356,Available
16,5:00pm,Friday, October 14,356,Available
16,5:15pm,Friday, October 14,356,Available
16,5:30pm,Friday, October 14,356,Available
16,5:45pm,Friday, October 14,356,Available
16,4:00pm,Friday, October 14,357,Unavailable
16,4:15pm,Friday, October 14,357,Unavailable
16,4:30pm,Friday, October 14,357,Unavailable
16,4:45pm,Friday, October 14,357,Unavailable
16,5:00pm,Friday, October 14,357,Unavailable
16,5:15pm,Friday, October 14,357,Unavailable
16,5:30pm,Friday, October 14,357,Unavailable
16,5:45pm,Friday, October 14,357,Unavailable
16,4:00pm,Friday, October 14,358,Unavailable
16,4:15pm,Friday, October 14,358,Unavailable
16,4:30pm,Friday, October 14,358,Unavailable
16,4:45pm,Friday, October 14,358,Unavailable
16,5:00pm,Friday, October 14,358,Available
16,5:15pm,Friday, October 14,358,Available
16,5:30pm,Friday, October 14,358,Available
16,5:45pm,Friday, October 14,358,Available
16,4:00pm,Friday, October 14,436,Unavailable
16,4:15pm,Friday, October 14,436,Unavailable
16,4:30pm,Friday, October 14,436,Unavailable
16,4:45pm,Friday, October 14,436,Unavailable
16,5:00pm,Friday, October 14,436,Unavailable
16,5:15pm,Friday, October 14,436,Unavailable
16,5:30pm,Friday, October 14,436,Unavailable
16,5:45pm,Friday, October 14,436,Unavailable
16,4:00pm,Friday, October 14,437,Unavailable
16,4:15pm,Friday, October 14,437,Unavailable
16,4:30pm,Friday, October 14,437,Unavailable
16,4:45pm,Friday, October 14,437,Unavailable
16,5:00pm,Friday, October 14,437,Unavailable
16,5:15pm,Friday, October 14,437,Unavailable
16,5:30pm,Friday, October 14,437,Available
16,5:45pm,Friday, October 14,437,Available
16,4:00pm,Friday, October 14,438,Unavailable
16,4:15pm,Friday, October 14,438,Unavailable
16,4:30pm,Friday, October 14,438,Unavailable
16,4:45pm,Friday, October 14,438,Unavailable
16,5:00pm,Friday, October 14,438,Unavailable
16,5:15pm,Friday, October 14,438,Unavailable
16,5:30pm,Friday, October 14,438,Unavailable
16,5:45pm,Friday, October 14,438,Unavailable
16,4:00pm,Friday, October 14,440,Unavailable
16,4:15pm,Friday, October 14,440,Unavailable
16,4:30pm,Friday, October 14,440,Unavailable
16,4:45pm,Friday, October 14,440,Unavailable
16,5:00pm,Friday, October 14,440,Unavailable
16,5:15pm,Friday, October 14,440,Unavailable
16,5:30pm,Friday, October 14,440,Unavailable
16,5:45pm,Friday, October 14,440,Unavailable
16,4:00pm,Friday, October 14,441,Unavailable
16,4:15pm,Friday, October 14,441,Unavailable
16,4:30pm,Friday, October 14,441,Unavailable
16,4:45pm,Friday, October 14,441,Unavailable
16,5:00pm,Friday, October 14,441,Unavailable
16,5:15pm,Friday, October 14,441,Unavailable
16,5:30pm,Friday, October 14,441,Unavailable
16,5:45pm,Friday, October 14,441,Unavailable
16,4:00pm,Friday, October 14,442,Unavailable
16,4:15pm,Friday, October 14,442,Unavailable
16,4:30pm,Friday, October 14,442,Unavailable
16,4:45pm,Friday, October 14,442,Unavailable
16,5:00pm,Friday, October 14,442,Unavailable
16,5:15pm,Friday, October 14,442,Unavailable
16,5:30pm,Friday, October 14,442,Unavailable
16,5:45pm,Friday, October 14,442,Unavailable
16,4:00pm,Friday, October 14,514A,Unavailable
16,4:15pm,Friday, October 14,514A,Unavailable
16,4:30pm,Friday, October 14,514A,Unavailable
16,4:45pm,Friday, October 14,514A,Unavailable
16,5:00pm,Friday, October 14,514A,Unavailable
16,5:15pm,Friday, October 14,514A,Unavailable
16,5:30pm,Friday, October 14,514A,Unavailable
16,5:45pm,Friday, October 14,514A,Unavailable
16,4:00pm,Friday, October 14,514B,Unavailable
16,4:15pm,Friday, October 14,514B,Unavailable
16,4:30pm,Friday, October 14,514B,Unavailable
16,4:45pm,Friday, October 14,514B,Unavailable
16,5:00pm,Friday, October 14,514B,Unavailable
16,5:15pm,Friday, October 14,514B,Unavailable
16,5:30pm,Friday, October 14,514B,Unavailable
16,5:45pm,Friday, October 14,514B,Unavailable
16,4:00pm,Friday, October 14,514C,Unavailable
16,4:15pm,Friday, October 14,514C,Unavailable
16,4:30pm,Friday, October 14,514C,Unavailable
16,4:45pm,Friday, October 14,514C,Unavailable
16,5:00pm,Friday, October 14,514C,Unavailable
16,5:15pm,Friday, October 14,514C,Unavailable
16,5:30pm,Friday, October 14,514C,Unavailable
16,5:45pm,Friday, October 14,514C,Available
16,4:00pm,Friday, October 14,514D,Unavailable
16,4:15pm,Friday, October 14,514D,Unavailable
16,4:30pm,Friday, October 14,514D,Unavailable
16,4:45pm,Friday, October 14,514D,Unavailable
16,5:00pm,Friday, October 14,514D,Unavailable
16,5:15pm,Friday, October 14,514D,Unavailable
16,5:30pm,Friday, October 14,514D,Unavailable
16,5:45pm,Friday, October 14,514D,Unavailable
16,4:00pm,Friday, October 14,520A,Unavailable
16,4:15pm,Friday, October 14,520A,Unavailable
16,4:30pm,Friday, October 14,520A,Unavailable
16,4:45pm,Friday, October 14,520A,Unavailable
16,5:00pm,Friday, October 14,520A,Unavailable
16,5:15pm,Friday, October 14,520A,Unavailable
16,5:30pm,Friday, October 14,520A,Unavailable
16,5:45pm,Friday, October 14,520A,Unavailable
16,4:00pm,Friday, October 14,520B,Unavailable
16,4:15pm,Friday, October 14,520B,Unavailable
16,4:30pm,Friday, October 14,520B,Unavailable
16,4:45pm,Friday, October 14,520B,Unavailable
16,5:00pm,Friday, October 14,520B,Unavailable
16,5:15pm,Friday, October 14,520B,Available
16,5:30pm,Friday, October 14,520B,Available
16,5:45pm,Friday, October 14,520B,Available
