checking_hour,hour,day_of_week,date,room,status
12,12:00pm,Monday, October 10,257,Unavailable
12,12:15pm,Monday, October 10,257,Unavailable
12,12:30pm,Monday, October 10,257,Unavailable
12,12:45pm,Monday, October 10,257,Unavailable
12,1:00pm,Monday, October 10,257,Unavailable
12,1:15pm,Monday, October 10,257,Unavailable
12,1:30pm,Monday, October 10,257,Unavailable
12,1:45pm,Monday, October 10,257,Unavailable
12,2:00pm,Monday, October 10,257,Unavailable
12,2:15pm,Monday, October 10,257,Unavailable
12,2:30pm,Monday, October 10,257,Unavailable
12,2:45pm,Monday, October 10,257,Unavailable
12,3:00pm,Monday, October 10,257,Unavailable
12,3:15pm,Monday, October 10,257,Unavailable
12,3:30pm,Monday, October 10,257,Unavailable
12,3:45pm,Monday, October 10,257,Unavailable
12,4:00pm,Monday, October 10,257,Unavailable
12,4:15pm,Monday, October 10,257,Unavailable
12,4:30pm,Monday, October 10,257,Unavailable
12,4:45pm,Monday, October 10,257,Unavailable
12,5:00pm,Monday, October 10,257,Unavailable
12,5:15pm,Monday, October 10,257,Unavailable
12,5:30pm,Monday, October 10,257,Unavailable
12,5:45pm,Monday, October 10,257,Unavailable
12,6:00pm,Monday, October 10,257,Unavailable
12,6:15pm,Monday, October 10,257,Unavailable
12,6:30pm,Monday, October 10,257,Unavailable
12,6:45pm,Monday, October 10,257,Unavailable
12,7:00pm,Monday, October 10,257,Unavailable
12,7:15pm,Monday, October 10,257,Unavailable
12,7:30pm,Monday, October 10,257,Unavailable
12,7:45pm,Monday, October 10,257,Unavailable
12,8:00pm,Monday, October 10,257,Unavailable
12,8:15pm,Monday, October 10,257,Unavailable
12,8:30pm,Monday, October 10,257,Unavailable
12,8:45pm,Monday, October 10,257,Unavailable
12,9:00pm,Monday, October 10,257,Unavailable
12,9:15pm,Monday, October 10,257,Unavailable
12,9:30pm,Monday, October 10,257,Unavailable
12,9:45pm,Monday, October 10,257,Unavailable
12,10:00pm,Monday, October 10,257,Unavailable
12,10:15pm,Monday, October 10,257,Unavailable
12,10:30pm,Monday, October 10,257,Unavailable
12,10:45pm,Monday, October 10,257,Unavailable
12,11:00pm,Monday, October 10,257,Unavailable
12,11:15pm,Monday, October 10,257,Unavailable
12,11:30pm,Monday, October 10,257,Available
12,11:45pm,Monday, October 10,257,Available
12,12:00pm,Monday, October 10,258,Unavailable
12,12:15pm,Monday, October 10,258,Unavailable
12,12:30pm,Monday, October 10,258,Unavailable
12,12:45pm,Monday, October 10,258,Unavailable
12,1:00pm,Monday, October 10,258,Unavailable
12,1:15pm,Monday, October 10,258,Unavailable
12,1:30pm,Monday, October 10,258,Unavailable
12,1:45pm,Monday, October 10,258,Unavailable
12,2:00pm,Monday, October 10,258,Unavailable
12,2:15pm,Monday, October 10,258,Unavailable
12,2:30pm,Monday, October 10,258,Unavailable
12,2:45pm,Monday, October 10,258,Unavailable
12,3:00pm,Monday, October 10,258,Unavailable
12,3:15pm,Monday, October 10,258,Unavailable
12,3:30pm,Monday, October 10,258,Unavailable
12,3:45pm,Monday, October 10,258,Unavailable
12,4:00pm,Monday, October 10,258,Unavailable
12,4:15pm,Monday, October 10,258,Unavailable
12,4:30pm,Monday, October 10,258,Available
12,4:45pm,Monday, October 10,258,Unavailable
12,5:00pm,Monday, October 10,258,Unavailable
12,5:15pm,Monday, October 10,258,Unavailable
12,5:30pm,Monday, October 10,258,Unavailable
12,5:45pm,Monday, October 10,258,Unavailable
12,6:00pm,Monday, October 10,258,Unavailable
12,6:15pm,Monday, October 10,258,Unavailable
12,6:30pm,Monday, October 10,258,Unavailable
12,6:45pm,Monday, October 10,258,Unavailable
