checking_hour,hour,day_of_week,date,room,status
16,4:00pm,Wednesday, October 12,257,Unavailable
16,4:15pm,Wednesday, October 12,257,Unavailable
16,4:30pm,Wednesday, October 12,257,Unavailable
16,4:45pm,Wednesday, October 12,257,Unavailable
16,5:00pm,Wednesday, October 12,257,Unavailable
16,5:15pm,Wednesday, October 12,257,Unavailable
16,5:30pm,Wednesday, October 12,257,Unavailable
16,5:45pm,Wednesday, October 12,257,Unavailable
16,6:00pm,Wednesday, October 12,257,Unavailable
16,6:15pm,Wednesday, October 12,257,Unavailable
16,6:30pm,Wednesday, October 12,257,Unavailable
16,6:45pm,Wednesday, October 12,257,Unavailable
16,7:00pm,Wednesday, October 12,257,Unavailable
16,7:15pm,Wednesday, October 12,257,Unavailable
16,7:30pm,Wednesday, October 12,257,Unavailable
16,7:45pm,Wednesday, October 12,257,Unavailable
16,8:00pm,Wednesday, October 12,257,Unavailable
16,8:15pm,Wednesday, October 12,257,Unavailable
16,8:30pm,Wednesday, October 12,257,Unavailable
16,8:45pm,Wednesday, October 12,257,Unavailable
16,9:00pm,Wednesday, October 12,257,Unavailable
16,9:15pm,Wednesday, October 12,257,Unavailable
16,9:30pm,Wednesday, October 12,257,Unavailable
16,9:45pm,Wednesday, October 12,257,Unavailable
16,10:00pm,Wednesday, October 12,257,Unavailable
16,10:15pm,Wednesday, October 12,257,Unavailable
16,10:30pm,Wednesday, October 12,257,Available
16,10:45pm,Wednesday, October 12,257,Available
16,11:00pm,Wednesday, October 12,257,Available
16,11:15pm,Wednesday, October 12,257,Available
16,11:30pm,Wednesday, October 12,257,Available
16,11:45pm,Wednesday, October 12,257,Available
16,4:00pm,Wednesday, October 12,258,Unavailable
16,4:15pm,Wednesday, October 12,258,Unavailable
16,4:30pm,Wednesday, October 12,258,Unavailable
16,4:45pm,Wednesday, October 12,258,Unavailable
16,5:00pm,Wednesday, October 12,258,Unavailable
16,5:15pm,Wednesday, October 12,258,Unavailable
16,5:30pm,Wednesday, October 12,258,Unavailable
16,5:45pm,Wednesday, October 12,258,Unavailable
16,6:00pm,Wednesday, October 12,258,Unavailable
16,6:15pm,Wednesday, October 12,258,Unavailable
16,6:30pm,Wednesday, October 12,258,Unavailable
16,6:45pm,Wednesday, October 12,258,Unavailable
16,7:00pm,Wednesday, October 12,258,Unavailable
16,7:15pm,Wednesday, October 12,258,Unavailable
16,7:30pm,Wednesday, October 12,258,Unavailable
16,7:45pm,Wednesday, October 12,258,Unavailable
16,8:00pm,Wednesday, October 12,258,Unavailable
16,8:15pm,Wednesday, October 12,258,Unavailable
16,8:30pm,Wednesday, October 12,258,Unavailable
16,8:45pm,Wednesday, October 12,258,Unavailable
16,9:00pm,Wednesday, October 12,258,Unavailable
16,9:15pm,Wednesday, October 12,258,Unavailable
16,9:30pm,Wednesday, October 12,258,Unavailable
16,9:45pm,Wednesday, October 12,258,Unavailable
16,10:00pm,Wednesday, October 12,258,Unavailable
16,10:15pm,Wednesday, October 12,258,Unavailable
16,10:30pm,Wednesday, October 12,258,Unavailable
16,10:45pm,Wednesday, October 12,258,Unavailable
16,11:00pm,Wednesday, October 12,258,Unavailable
16,11:15pm,Wednesday, October 12,258,Unavailable
16,11:30pm,Wednesday, October 12,258,Unavailable
16,11:45pm,Wednesday, October 12,258,Unavailable
16,4:00pm,Wednesday, October 12,305,Unavailable
16,4:15pm,Wednesday, October 12,305,Unavailable
16,4:30pm,Wednesday, October 12,305,Unavailable
16,4:45pm,Wednesday, October 12,305,Unavailable
16,5:00pm,Wednesday, October 12,305,Unavailable
16,5:15pm,Wednesday, October 12,305,Unavailable
16,5:30pm,Wednesday, October 12,305,Unavailable
16,5:45pm,Wednesday, October 12,305,Unavailable
16,6:00pm,Wednesday, October 12,305,Unavailable
16,6:15pm,Wednesday, October 12,305,Unavailable
16,6:30pm,Wednesday, October 12,305,Unavailable
16,6:45pm,Wednesday, October 12,305,Unavailable
16,7:00pm,Wednesday, October 12,305,Unavailable
16,7:15pm,Wednesday, October 12,305,Unavailable
16,7:30pm,Wednesday, October 12,305,Unavailable
16,7:45pm,Wednesday, October 12,305,Unavailable
16,8:00pm,Wednesday, October 12,305,Unavailable
16,8:15pm,Wednesday, October 12,305,Unavailable
16,8:30pm,Wednesday, October 12,305,Unavailable
16,8:45pm,Wednesday, October 12,305,Unavailable
16,9:00pm,Wednesday, October 12,305,Unavailable
16,9:15pm,Wednesday, October 12,305,Unavailable
16,9:30pm,Wednesday, October 12,305,Unavailable
16,9:45pm,Wednesday, October 12,305,Available
16,10:00pm,Wednesday, October 12,305,Available
16,10:15pm,Wednesday, October 12,305,Available
16,10:30pm,Wednesday, October 12,305,Available
16,10:45pm,Wednesday, October 12,305,Available
16,11:00pm,Wednesday, October 12,305,Available
16,11:15pm,Wednesday, October 12,305,Available
16,11:30pm,Wednesday, October 12,305,Available
16,11:45pm,Wednesday, October 12,305,Available
16,4:00pm,Wednesday, October 12,306,Unavailable
16,4:15pm,Wednesday, October 12,306,Unavailable
16,4:30pm,Wednesday, October 12,306,Unavailable
16,4:45pm,Wednesday, October 12,306,Unavailable
16,5:00pm,Wednesday, October 12,306,Unavailable
16,5:15pm,Wednesday, October 12,306,Unavailable
16,5:30pm,Wednesday, October 12,306,Available
16,5:45pm,Wednesday, October 12,306,Available
16,6:00pm,Wednesday, October 12,306,Unavailable
16,6:15pm,Wednesday, October 12,306,Unavailable
16,6:30pm,Wednesday, October 12,306,Unavailable
16,6:45pm,Wednesday, October 12,306,Unavailable
16,7:00pm,Wednesday, October 12,306,Unavailable
16,7:15pm,Wednesday, October 12,306,Unavailable
16,7:30pm,Wednesday, October 12,306,Unavailable
16,7:45pm,Wednesday, October 12,306,Unavailable
16,8:00pm,Wednesday, October 12,306,Unavailable
16,8:15pm,Wednesday, October 12,306,Unavailable
16,8:30pm,Wednesday, October 12,306,Unavailable
16,8:45pm,Wednesday, October 12,306,Unavailable
16,9:00pm,Wednesday, October 12,306,Unavailable
16,9:15pm,Wednesday, October 12,306,Unavailable
16,9:30pm,Wednesday, October 12,306,Available
16,9:45pm,Wednesday, October 12,306,Available
16,10:00pm,Wednesday, October 12,306,Available
16,10:15pm,Wednesday, October 12,306,Available
16,10:30pm,Wednesday, October 12,306,Available
16,10:45pm,Wednesday, October 12,306,Available
16,11:00pm,Wednesday, October 12,306,Available
16,11:15pm,Wednesday, October 12,306,Available
16,11:30pm,Wednesday, October 12,306,Available
16,11:45pm,Wednesday, October 12,306,Available
16,4:00pm,Wednesday, October 12,356,Unavailable
16,4:15pm,Wednesday, October 12,356,Unavailable
16,4:30pm,Wednesday, October 12,356,Available
16,4:45pm,Wednesday, October 12,356,Unavailable
16,5:00pm,Wednesday, October 12,356,Unavailable
16,5:15pm,Wednesday, October 12,356,Unavailable
16,5:30pm,Wednesday, October 12,356,Unavailable
16,5:45pm,Wednesday, October 12,356,Unavailable
16,6:00pm,Wednesday, October 12,356,Unavailable
16,6:15pm,Wednesday, October 12,356,Unavailable
16,6:30pm,Wednesday, October 12,356,Unavailable
16,6:45pm,Wednesday, October 12,356,Unavailable
16,7:00pm,Wednesday, October 12,356,Unavailable
16,7:15pm,Wednesday, October 12,356,Unavailable
16,7:30pm,Wednesday, October 12,356,Unavailable
16,7:45pm,Wednesday, October 12,356,Unavailable
16,8:00pm,Wednesday, October 12,356,Unavailable
16,8:15pm,Wednesday, October 12,356,Unavailable
16,8:30pm,Wednesday, October 12,356,Unavailable
16,8:45pm,Wednesday, October 12,356,Unavailable
16,9:00pm,Wednesday, October 12,356,Unavailable
16,9:15pm,Wednesday, October 12,356,Unavailable
16,9:30pm,Wednesday, October 12,356,Unavailable
16,9:45pm,Wednesday, October 12,356,Unavailable
16,10:00pm,Wednesday, October 12,356,Unavailable
16,10:15pm,Wednesday, October 12,356,Unavailable
16,10:30pm,Wednesday, October 12,356,Unavailable
16,10:45pm,Wednesday, October 12,356,Unavailable
16,11:00pm,Wednesday, October 12,356,Unavailable
16,11:15pm,Wednesday, October 12,356,Available
16,11:30pm,Wednesday, October 12,356,Available
16,11:45pm,Wednesday, October 12,356,Available
16,4:00pm,Wednesday, October 12,357,Unavailable
16,4:15pm,Wednesday, October 12,357,Unavailable
16,4:30pm,Wednesday, October 12,357,Unavailable
16,4:45pm,Wednesday, October 12,357,Unavailable
16,5:00pm,Wednesday, October 12,357,Unavailable
16,5:15pm,Wednesday, October 12,357,Unavailable
16,5:30pm,Wednesday, October 12,357,Unavailable
16,5:45pm,Wednesday, October 12,357,Unavailable
16,6:00pm,Wednesday, October 12,357,Unavailable
16,6:15pm,Wednesday, October 12,357,Unavailable
16,6:30pm,Wednesday, October 12,357,Unavailable
16,6:45pm,Wednesday, October 12,357,Unavailable
16,7:00pm,Wednesday, October 12,357,Unavailable
16,7:15pm,Wednesday, October 12,357,Unavailable
16,7:30pm,Wednesday, October 12,357,Unavailable
16,7:45pm,Wednesday, October 12,357,Available
16,8:00pm,Wednesday, October 12,357,Available
16,8:15pm,Wednesday, October 12,357,Available
16,8:30pm,Wednesday, October 12,357,Available
16,8:45pm,Wednesday, October 12,357,Unavailable
16,9:00pm,Wednesday, October 12,357,Unavailable
16,9:15pm,Wednesday, October 12,357,Unavailable
16,9:30pm,Wednesday, October 12,357,Unavailable
16,9:45pm,Wednesday, October 12,357,Unavailable
16,10:00pm,Wednesday, October 12,357,Unavailable
16,10:15pm,Wednesday, October 12,357,Unavailable
16,10:30pm,Wednesday, October 12,357,Unavailable
16,10:45pm,Wednesday, October 12,357,Unavailable
16,11:00pm,Wednesday, October 12,357,Unavailable
16,11:15pm,Wednesday, October 12,357,Unavailable
16,11:30pm,Wednesday, October 12,357,Unavailable
16,11:45pm,Wednesday, October 12,357,Unavailable
16,4:00pm,Wednesday, October 12,358,Unavailable
16,4:15pm,Wednesday, October 12,358,Unavailable
16,4:30pm,Wednesday, October 12,358,Unavailable
16,4:45pm,Wednesday, October 12,358,Unavailable
16,5:00pm,Wednesday, October 12,358,Unavailable
16,5:15pm,Wednesday, October 12,358,Unavailable
16,5:30pm,Wednesday, October 12,358,Unavailable
16,5:45pm,Wednesday, October 12,358,Unavailable
16,6:00pm,Wednesday, October 12,358,Unavailable
16,6:15pm,Wednesday, October 12,358,Unavailable
16,6:30pm,Wednesday, October 12,358,Unavailable
16,6:45pm,Wednesday, October 12,358,Unavailable
16,7:00pm,Wednesday, October 12,358,Unavailable
16,7:15pm,Wednesday, October 12,358,Unavailable
16,7:30pm,Wednesday, October 12,358,Unavailable
16,7:45pm,Wednesday, October 12,358,Unavailable
16,8:00pm,Wednesday, October 12,358,Unavailable
16,8:15pm,Wednesday, October 12,358,Unavailable
16,8:30pm,Wednesday, October 12,358,Unavailable
16,8:45pm,Wednesday, October 12,358,Unavailable
16,9:00pm,Wednesday, October 12,358,Unavailable
16,9:15pm,Wednesday, October 12,358,Unavailable
16,9:30pm,Wednesday, October 12,358,Unavailable
16,9:45pm,Wednesday, October 12,358,Unavailable
16,10:00pm,Wednesday, October 12,358,Unavailable
16,10:15pm,Wednesday, October 12,358,Unavailable
16,10:30pm,Wednesday, October 12,358,Unavailable
16,10:45pm,Wednesday, October 12,358,Unavailable
16,11:00pm,Wednesday, October 12,358,Unavailable
16,11:15pm,Wednesday, October 12,358,Unavailable
16,11:30pm,Wednesday, October 12,358,Unavailable
16,11:45pm,Wednesday, October 12,358,Unavailable
16,4:00pm,Wednesday, October 12,436,Unavailable
16,4:15pm,Wednesday, October 12,436,Unavailable
16,4:30pm,Wednesday, October 12,436,Unavailable
16,4:45pm,Wednesday, October 12,436,Unavailable
16,5:00pm,Wednesday, October 12,436,Unavailable
16,5:15pm,Wednesday, October 12,436,Unavailable
16,5:30pm,Wednesday, October 12,436,Unavailable
16,5:45pm,Wednesday, October 12,436,Unavailable
16,6:00pm,Wednesday, October 12,436,Unavailable
16,6:15pm,Wednesday, October 12,436,Unavailable
16,6:30pm,Wednesday, October 12,436,Unavailable
16,6:45pm,Wednesday, October 12,436,Unavailable
16,7:00pm,Wednesday, October 12,436,Unavailable
