checking_hour,hour,day_of_week,date,room,status
6,6:00am,Tuesday, October 11,257,Available
6,6:15am,Tuesday, October 11,257,Available
6,6:30am,Tuesday, October 11,257,Available
6,6:45am,Tuesday, October 11,257,Available
6,7:00am,Tuesday, October 11,257,Available
6,7:15am,Tuesday, October 11,257,Available
6,7:30am,Tuesday, October 11,257,Available
6,7:45am,Tuesday, October 11,257,Available
6,8:00am,Tuesday, October 11,257,Available
6,8:15am,Tuesday, October 11,257,Available
6,8:30am,Tuesday, October 11,257,Available
6,8:45am,Tuesday, October 11,257,Available
6,9:00am,Tuesday, October 11,257,Available
6,9:15am,Tuesday, October 11,257,Available
6,9:30am,Tuesday, October 11,257,Available
6,9:45am,Tuesday, October 11,257,Available
6,10:00am,Tuesday, October 11,257,Available
6,10:15am,Tuesday, October 11,257,Available
6,10:30am,Tuesday, October 11,257,Available
6,10:45am,Tuesday, October 11,257,Available
6,11:00am,Tuesday, October 11,257,Unavailable
6,11:15am,Tuesday, October 11,257,Unavailable
6,11:30am,Tuesday, October 11,257,Unavailable
6,11:45am,Tuesday, October 11,257,Unavailable
6,12:00pm,Tuesday, October 11,257,Unavailable
6,12:15pm,Tuesday, October 11,257,Unavailable
6,12:30pm,Tuesday, October 11,257,Unavailable
6,12:45pm,Tuesday, October 11,257,Unavailable
6,1:00pm,Tuesday, October 11,257,Unavailable
6,1:15pm,Tuesday, October 11,257,Unavailable
6,1:30pm,Tuesday, October 11,257,Unavailable
6,1:45pm,Tuesday, October 11,257,Unavailable
6,2:00pm,Tuesday, October 11,257,Unavailable
6,2:15pm,Tuesday, October 11,257,Unavailable
6,2:30pm,Tuesday, October 11,257,Available
6,2:45pm,Tuesday, October 11,257,Available
6,3:00pm,Tuesday, October 11,257,Available
6,3:15pm,Tuesday, October 11,257,Available
6,3:30pm,Tuesday, October 11,257,Available
6,3:45pm,Tuesday, October 11,257,Unavailable
6,4:00pm,Tuesday, October 11,257,Unavailable
6,4:15pm,Tuesday, October 11,257,Unavailable
6,4:30pm,Tuesday, October 11,257,Unavailable
6,4:45pm,Tuesday, October 11,257,Unavailable
6,5:00pm,Tuesday, October 11,257,Unavailable
6,5:15pm,Tuesday, October 11,257,Unavailable
6,5:30pm,Tuesday, October 11,257,Unavailable
6,5:45pm,Tuesday, October 11,257,Unavailable
6,6:00pm,Tuesday, October 11,257,Unavailable
6,6:15pm,Tuesday, October 11,257,Unavailable
6,6:30pm,Tuesday, October 11,257,Unavailable
6,6:45pm,Tuesday, October 11,257,Unavailable
6,7:00pm,Tuesday, October 11,257,Unavailable
6,7:15pm,Tuesday, October 11,257,Unavailable
6,7:30pm,Tuesday, October 11,257,Unavailable
6,7:45pm,Tuesday, October 11,257,Unavailable
6,8:00pm,Tuesday, October 11,257,Unavailable
6,8:15pm,Tuesday, October 11,257,Unavailable
6,8:30pm,Tuesday, October 11,257,Unavailable
6,8:45pm,Tuesday, October 11,257,Unavailable
6,9:00pm,Tuesday, October 11,257,Unavailable
6,9:15pm,Tuesday, October 11,257,Unavailable
6,9:30pm,Tuesday, October 11,257,Unavailable
6,9:45pm,Tuesday, October 11,257,Unavailable
6,10:00pm,Tuesday, October 11,257,Unavailable
6,10:15pm,Tuesday, October 11,257,Unavailable
6,10:30pm,Tuesday, October 11,257,Available
6,10:45pm,Tuesday, October 11,257,Available
6,11:00pm,Tuesday, October 11,257,Available
6,11:15pm,Tuesday, October 11,257,Available
6,11:30pm,Tuesday, October 11,257,Available
6,11:45pm,Tuesday, October 11,257,Available
6,6:00am,Tuesday, October 11,258,Available
6,6:15am,Tuesday, October 11,258,Available
6,6:30am,Tuesday, October 11,258,Available
6,6:45am,Tuesday, October 11,258,Available
6,7:00am,Tuesday, October 11,258,Available
6,7:15am,Tuesday, October 11,258,Available
6,7:30am,Tuesday, October 11,258,Available
6,7:45am,Tuesday, October 11,258,Available
6,8:00am,Tuesday, October 11,258,Available
6,8:15am,Tuesday, October 11,258,Available
6,8:30am,Tuesday, October 11,258,Available
6,8:45am,Tuesday, October 11,258,Available
6,9:00am,Tuesday, October 11,258,Available
6,9:15am,Tuesday, October 11,258,Available
6,9:30am,Tuesday, October 11,258,Available
6,9:45am,Tuesday, October 11,258,Unavailable
6,10:00am,Tuesday, October 11,258,Unavailable
6,10:15am,Tuesday, October 11,258,Unavailable
6,10:30am,Tuesday, October 11,258,Unavailable
6,10:45am,Tuesday, October 11,258,Unavailable
6,11:00am,Tuesday, October 11,258,Unavailable
6,11:15am,Tuesday, October 11,258,Unavailable
6,11:30am,Tuesday, October 11,258,Unavailable
6,11:45am,Tuesday, October 11,258,Unavailable
6,12:00pm,Tuesday, October 11,258,Unavailable
6,12:15pm,Tuesday, October 11,258,Unavailable
6,12:30pm,Tuesday, October 11,258,Unavailable
6,12:45pm,Tuesday, October 11,258,Unavailable
6,1:00pm,Tuesday, October 11,258,Unavailable
6,1:15pm,Tuesday, October 11,258,Unavailable
6,1:30pm,Tuesday, October 11,258,Unavailable
6,1:45pm,Tuesday, October 11,258,Unavailable
6,2:00pm,Tuesday, October 11,258,Unavailable
6,2:15pm,Tuesday, October 11,258,Unavailable
6,2:30pm,Tuesday, October 11,258,Unavailable
6,2:45pm,Tuesday, October 11,258,Unavailable
6,3:00pm,Tuesday, October 11,258,Unavailable
6,3:15pm,Tuesday, October 11,258,Unavailable
6,3:30pm,Tuesday, October 11,258,Unavailable
6,3:45pm,Tuesday, October 11,258,Unavailable
6,4:00pm,Tuesday, October 11,258,Unavailable
6,4:15pm,Tuesday, October 11,258,Unavailable
6,4:30pm,Tuesday, October 11,258,Unavailable
6,4:45pm,Tuesday, October 11,258,Unavailable
6,5:00pm,Tuesday, October 11,258,Unavailable
6,5:15pm,Tuesday, October 11,258,Unavailable
6,5:30pm,Tuesday, October 11,258,Unavailable
6,5:45pm,Tuesday, October 11,258,Unavailable
6,6:00pm,Tuesday, October 11,258,Unavailable
6,6:15pm,Tuesday, October 11,258,Unavailable
6,6:30pm,Tuesday, October 11,258,Unavailable
6,6:45pm,Tuesday, October 11,258,Unavailable
6,7:00pm,Tuesday, October 11,258,Unavailable
6,7:15pm,Tuesday, October 11,258,Unavailable
6,7:30pm,Tuesday, October 11,258,Unavailable
6,7:45pm,Tuesday, October 11,258,Available
6,8:00pm,Tuesday, October 11,258,Available
6,8:15pm,Tuesday, October 11,258,Available
6,8:30pm,Tuesday, October 11,258,Available
6,8:45pm,Tuesday, October 11,258,Available
