checking_hour,hour,day_of_week,date,room,status
16,4:00pm,Saturday, October 15,257,Unavailable
16,4:15pm,Saturday, October 15,257,Available
16,4:30pm,Saturday, October 15,257,Available
16,4:45pm,Saturday, October 15,257,Available
16,5:00pm,Saturday, October 15,257,Available
16,5:15pm,Saturday, October 15,257,Available
16,5:30pm,Saturday, October 15,257,Available
16,5:45pm,Saturday, October 15,257,Available
16,4:00pm,Saturday, October 15,258,Unavailable
16,4:15pm,Saturday, October 15,258,Unavailable
16,4:30pm,Saturday, October 15,258,Unavailable
16,4:45pm,Saturday, October 15,258,Unavailable
16,5:00pm,Saturday, October 15,258,Unavailable
16,5:15pm,Saturday, October 15,258,Unavailable
16,5:30pm,Saturday, October 15,258,Unavailable
16,5:45pm,Saturday, October 15,258,Unavailable
16,4:00pm,Saturday, October 15,305,Available
16,4:15pm,Saturday, October 15,305,Available
16,4:30pm,Saturday, October 15,305,Available
16,4:45pm,Saturday, October 15,305,Available
16,5:00pm,Saturday, October 15,305,Available
16,5:15pm,Saturday, October 15,305,Available
16,5:30pm,Saturday, October 15,305,Available
16,5:45pm,Saturday, October 15,305,Available
16,4:00pm,Saturday, October 15,306,Unavailable
16,4:15pm,Saturday, October 15,306,Available
16,4:30pm,Saturday, October 15,306,Available
16,4:45pm,Saturday, October 15,306,Available
16,5:00pm,Saturday, October 15,306,Available
16,5:15pm,Saturday, October 15,306,Available
16,5:30pm,Saturday, October 15,306,Available
16,5:45pm,Saturday, October 15,306,Available
16,4:00pm,Saturday, October 15,356,Available
16,4:15pm,Saturday, October 15,356,Available
16,4:30pm,Saturday, October 15,356,Available
16,4:45pm,Saturday, October 15,356,Available
16,5:00pm,Saturday, October 15,356,Available
16,5:15pm,Saturday, October 15,356,Available
16,5:30pm,Saturday, October 15,356,Available
16,5:45pm,Saturday, October 15,356,Available
16,4:00pm,Saturday, October 15,357,Available
16,4:15pm,Saturday, October 15,357,Available
16,4:30pm,Saturday, October 15,357,Available
16,4:45pm,Saturday, October 15,357,Available
16,5:00pm,Saturday, October 15,357,Available
16,5:15pm,Saturday, October 15,357,Available
16,5:30pm,Saturday, October 15,357,Available
16,5:45pm,Saturday, October 15,357,Available
16,4:00pm,Saturday, October 15,358,Available
16,4:15pm,Saturday, October 15,358,Available
16,4:30pm,Saturday, October 15,358,Available
16,4:45pm,Saturday, October 15,358,Available
16,5:00pm,Saturday, October 15,358,Available
16,5:15pm,Saturday, October 15,358,Available
16,5:30pm,Saturday, October 15,358,Available
16,5:45pm,Saturday, October 15,358,Available
16,4:00pm,Saturday, October 15,436,Available
16,4:15pm,Saturday, October 15,436,Available
16,4:30pm,Saturday, October 15,436,Available
16,4:45pm,Saturday, October 15,436,Available
16,5:00pm,Saturday, October 15,436,Available
16,5:15pm,Saturday, October 15,436,Available
16,5:30pm,Saturday, October 15,436,Available
16,5:45pm,Saturday, October 15,436,Available
16,4:00pm,Saturday, October 15,437,Available
16,4:15pm,Saturday, October 15,437,Available
16,4:30pm,Saturday, October 15,437,Available
16,4:45pm,Saturday, October 15,437,Available
16,5:00pm,Saturday, October 15,437,Available
16,5:15pm,Saturday, October 15,437,Available
16,5:30pm,Saturday, October 15,437,Available
16,5:45pm,Saturday, October 15,437,Available
16,4:00pm,Saturday, October 15,438,Unavailable
16,4:15pm,Saturday, October 15,438,Unavailable
16,4:30pm,Saturday, October 15,438,Available
16,4:45pm,Saturday, October 15,438,Available
16,5:00pm,Saturday, October 15,438,Available
16,5:15pm,Saturday, October 15,438,Available
16,5:30pm,Saturday, October 15,438,Available
16,5:45pm,Saturday, October 15,438,Available
16,4:00pm,Saturday, October 15,440,Unavailable
16,4:15pm,Saturday, October 15,440,Unavailable
16,4:30pm,Saturday, October 15,440,Unavailable
16,4:45pm,Saturday, October 15,440,Unavailable
16,5:00pm,Saturday, October 15,440,Unavailable
16,5:15pm,Saturday, October 15,440,Unavailable
16,5:30pm,Saturday, October 15,440,Unavailable
16,5:45pm,Saturday, October 15,440,Unavailable
16,4:00pm,Saturday, October 15,441,Available
16,4:15pm,Saturday, October 15,441,Available
16,4:30pm,Saturday, October 15,441,Available
16,4:45pm,Saturday, October 15,441,Available
16,5:00pm,Saturday, October 15,441,Available
16,5:15pm,Saturday, October 15,441,Available
16,5:30pm,Saturday, October 15,441,Available
16,5:45pm,Saturday, October 15,441,Available
16,4:00pm,Saturday, October 15,442,Unavailable
16,4:15pm,Saturday, October 15,442,Unavailable
16,4:30pm,Saturday, October 15,442,Unavailable
16,4:45pm,Saturday, October 15,442,Available
16,5:00pm,Saturday, October 15,442,Available
16,5:15pm,Saturday, October 15,442,Available
16,5:30pm,Saturday, October 15,442,Available
16,5:45pm,Saturday, October 15,442,Available
16,4:00pm,Saturday, October 15,514A,Available
16,4:15pm,Saturday, October 15,514A,Available
16,4:30pm,Saturday, October 15,514A,Available
16,4:45pm,Saturday, October 15,514A,Available
16,5:00pm,Saturday, October 15,514A,Available
16,5:15pm,Saturday, October 15,514A,Available
16,5:30pm,Saturday, October 15,514A,Available
16,5:45pm,Saturday, October 15,514A,Available
16,4:00pm,Saturday, October 15,514B,Available
16,4:15pm,Saturday, October 15,514B,Available
16,4:30pm,Saturday, October 15,514B,Available
16,4:45pm,Saturday, October 15,514B,Available
16,5:00pm,Saturday, October 15,514B,Available
16,5:15pm,Saturday, October 15,514B,Available
16,5:30pm,Saturday, October 15,514B,Available
16,5:45pm,Saturday, October 15,514B,Available
16,4:00pm,Saturday, October 15,514C,Available
16,4:15pm,Saturday, October 15,514C,Available
16,4:30pm,Saturday, October 15,514C,Available
16,4:45pm,Saturday, October 15,514C,Available
16,5:00pm,Saturday, October 15,514C,Available
16,5:15pm,Saturday, October 15,514C,Available
16,5:30pm,Saturday, October 15,514C,Available
16,5:45pm,Saturday, October 15,514C,Available
16,4:00pm,Saturday, October 15,514D,Available
16,4:15pm,Saturday, October 15,514D,Available
16,4:30pm,Saturday, October 15,514D,Available
16,4:45pm,Saturday, October 15,514D,Available
16,5:00pm,Saturday, October 15,514D,Available
16,5:15pm,Saturday, October 15,514D,Available
16,5:30pm,Saturday, October 15,514D,Available
16,5:45pm,Saturday, October 15,514D,Available
16,4:00pm,Saturday, October 15,520A,Available
16,4:15pm,Saturday, October 15,520A,Available
16,4:30pm,Saturday, October 15,520A,Available
16,4:45pm,Saturday, October 15,520A,Available
16,5:00pm,Saturday, October 15,520A,Available
16,5:15pm,Saturday, October 15,520A,Available
16,5:30pm,Saturday, October 15,520A,Available
16,5:45pm,Saturday, October 15,520A,Available
16,4:00pm,Saturday, October 15,520B,Available
16,4:15pm,Saturday, October 15,520B,Available
16,4:30pm,Saturday, October 15,520B,Available
16,4:45pm,Saturday, October 15,520B,Available
16,5:00pm,Saturday, October 15,520B,Available
16,5:15pm,Saturday, October 15,520B,Available
16,5:30pm,Saturday, October 15,520B,Available
16,5:45pm,Saturday, October 15,520B,Available
16,4:00pm,Saturday, October 15,520C,Available
16,4:15pm,Saturday, October 15,520C,Available
16,4:30pm,Saturday, October 15,520C,Available
16,4:45pm,Saturday, October 15,520C,Available
16,5:00pm,Saturday, October 15,520C,Available
16,5:15pm,Saturday, October 15,520C,Available
16,5:30pm,Saturday, October 15,520C,Available
16,5:45pm,Saturday, October 15,520C,Available
16,4:00pm,Saturday, October 15,520D,Available
16,4:15pm,Saturday, October 15,520D,Available
16,4:30pm,Saturday, October 15,520D,Available
16,4:45pm,Saturday, October 15,520D,Available
16,5:00pm,Saturday, October 15,520D,Available
16,5:15pm,Saturday, October 15,520D,Available
16,5:30pm,Saturday, October 15,520D,Available
16,5:45pm,Saturday, October 15,520D,Available
