checking_hour,hour,day_of_week,date,room,status
16,4:00pm,Sunday, October 16,257,Unavailable
16,4:15pm,Sunday, October 16,257,Unavailable
16,4:30pm,Sunday, October 16,257,Unavailable
16,4:45pm,Sunday, October 16,257,Unavailable
16,5:00pm,Sunday, October 16,257,Unavailable
16,5:15pm,Sunday, October 16,257,Unavailable
16,5:30pm,Sunday, October 16,257,Unavailable
16,5:45pm,Sunday, October 16,257,Unavailable
16,6:00pm,Sunday, October 16,257,Unavailable
16,6:15pm,Sunday, October 16,257,Unavailable
16,6:30pm,Sunday, October 16,257,Unavailable
16,6:45pm,Sunday, October 16,257,Unavailable
16,7:00pm,Sunday, October 16,257,Unavailable
16,7:15pm,Sunday, October 16,257,Unavailable
16,7:30pm,Sunday, October 16,257,Unavailable
16,7:45pm,Sunday, October 16,257,Unavailable
16,8:00pm,Sunday, October 16,257,Unavailable
16,8:15pm,Sunday, October 16,257,Unavailable
16,8:30pm,Sunday, October 16,257,Unavailable
16,8:45pm,Sunday, October 16,257,Unavailable
16,9:00pm,Sunday, October 16,257,Unavailable
16,9:15pm,Sunday, October 16,257,Unavailable
16,9:30pm,Sunday, October 16,257,Unavailable
16,9:45pm,Sunday, October 16,257,Available
16,10:00pm,Sunday, October 16,257,Available
16,10:15pm,Sunday, October 16,257,Available
16,10:30pm,Sunday, October 16,257,Available
16,10:45pm,Sunday, October 16,257,Available
16,11:00pm,Sunday, October 16,257,Available
16,11:15pm,Sunday, October 16,257,Available
16,11:30pm,Sunday, October 16,257,Available
16,11:45pm,Sunday, October 16,257,Available
16,4:00pm,Sunday, October 16,258,Unavailable
16,4:15pm,Sunday, October 16,258,Unavailable
16,4:30pm,Sunday, October 16,258,Unavailable
16,4:45pm,Sunday, October 16,258,Unavailable
16,5:00pm,Sunday, October 16,258,Unavailable
16,5:15pm,Sunday, October 16,258,Unavailable
16,5:30pm,Sunday, October 16,258,Unavailable
16,5:45pm,Sunday, October 16,258,Unavailable
16,6:00pm,Sunday, October 16,258,Unavailable
16,6:15pm,Sunday, October 16,258,Unavailable
16,6:30pm,Sunday, October 16,258,Unavailable
16,6:45pm,Sunday, October 16,258,Unavailable
16,7:00pm,Sunday, October 16,258,Unavailable
16,7:15pm,Sunday, October 16,258,Unavailable
16,7:30pm,Sunday, October 16,258,Unavailable
16,7:45pm,Sunday, October 16,258,Unavailable
16,8:00pm,Sunday, October 16,258,Unavailable
16,8:15pm,Sunday, October 16,258,Unavailable
16,8:30pm,Sunday, October 16,258,Unavailable
16,8:45pm,Sunday, October 16,258,Unavailable
16,9:00pm,Sunday, October 16,258,Unavailable
16,9:15pm,Sunday, October 16,258,Unavailable
16,9:30pm,Sunday, October 16,258,Unavailable
16,9:45pm,Sunday, October 16,258,Unavailable
16,10:00pm,Sunday, October 16,258,Unavailable
16,10:15pm,Sunday, October 16,258,Unavailable
16,10:30pm,Sunday, October 16,258,Available
16,10:45pm,Sunday, October 16,258,Available
16,11:00pm,Sunday, October 16,258,Available
16,11:15pm,Sunday, October 16,258,Available
16,11:30pm,Sunday, October 16,258,Available
16,11:45pm,Sunday, October 16,258,Available
16,4:00pm,Sunday, October 16,305,Unavailable
16,4:15pm,Sunday, October 16,305,Unavailable
16,4:30pm,Sunday, October 16,305,Unavailable
16,4:45pm,Sunday, October 16,305,Unavailable
16,5:00pm,Sunday, October 16,305,Unavailable
16,5:15pm,Sunday, October 16,305,Unavailable
16,5:30pm,Sunday, October 16,305,Unavailable
16,5:45pm,Sunday, October 16,305,Unavailable
16,6:00pm,Sunday, October 16,305,Unavailable
16,6:15pm,Sunday, October 16,305,Unavailable
16,6:30pm,Sunday, October 16,305,Unavailable
16,6:45pm,Sunday, October 16,305,Unavailable
16,7:00pm,Sunday, October 16,305,Unavailable
16,7:15pm,Sunday, October 16,305,Available
16,7:30pm,Sunday, October 16,305,Available
16,7:45pm,Sunday, October 16,305,Available
16,8:00pm,Sunday, October 16,305,Available
16,8:15pm,Sunday, October 16,305,Available
16,8:30pm,Sunday, October 16,305,Available
16,8:45pm,Sunday, October 16,305,Available
16,9:00pm,Sunday, October 16,305,Available
16,9:15pm,Sunday, October 16,305,Available
16,9:30pm,Sunday, October 16,305,Available
16,9:45pm,Sunday, October 16,305,Available
16,10:00pm,Sunday, October 16,305,Available
16,10:15pm,Sunday, October 16,305,Available
16,10:30pm,Sunday, October 16,305,Available
16,10:45pm,Sunday, October 16,305,Available
16,11:00pm,Sunday, October 16,305,Available
16,11:15pm,Sunday, October 16,305,Available
16,11:30pm,Sunday, October 16,305,Available
16,11:45pm,Sunday, October 16,305,Available
16,4:00pm,Sunday, October 16,306,Unavailable
16,4:15pm,Sunday, October 16,306,Unavailable
16,4:30pm,Sunday, October 16,306,Unavailable
16,4:45pm,Sunday, October 16,306,Unavailable
16,5:00pm,Sunday, October 16,306,Unavailable
16,5:15pm,Sunday, October 16,306,Unavailable
16,5:30pm,Sunday, October 16,306,Unavailable
16,5:45pm,Sunday, October 16,306,Unavailable
16,6:00pm,Sunday, October 16,306,Unavailable
16,6:15pm,Sunday, October 16,306,Unavailable
16,6:30pm,Sunday, October 16,306,Unavailable
16,6:45pm,Sunday, October 16,306,Unavailable
16,7:00pm,Sunday, October 16,306,Unavailable
16,7:15pm,Sunday, October 16,306,Available
16,7:30pm,Sunday, October 16,306,Available
16,7:45pm,Sunday, October 16,306,Available
16,8:00pm,Sunday, October 16,306,Available
16,8:15pm,Sunday, October 16,306,Available
16,8:30pm,Sunday, October 16,306,Available
16,8:45pm,Sunday, October 16,306,Available
16,9:00pm,Sunday, October 16,306,Available
16,9:15pm,Sunday, October 16,306,Available
16,9:30pm,Sunday, October 16,306,Available
16,9:45pm,Sunday, October 16,306,Available
16,10:00pm,Sunday, October 16,306,Available
16,10:15pm,Sunday, October 16,306,Available
16,10:30pm,Sunday, October 16,306,Available
16,10:45pm,Sunday, October 16,306,Available
16,11:00pm,Sunday, October 16,306,Available
16,11:15pm,Sunday, October 16,306,Available
16,11:30pm,Sunday, October 16,306,Available
16,11:45pm,Sunday, October 16,306,Available
16,4:00pm,Sunday, October 16,356,Unavailable
16,4:15pm,Sunday, October 16,356,Unavailable
16,4:30pm,Sunday, October 16,356,Unavailable
16,4:45pm,Sunday, October 16,356,Unavailable
16,5:00pm,Sunday, October 16,356,Unavailable
16,5:15pm,Sunday, October 16,356,Unavailable
16,5:30pm,Sunday, October 16,356,Unavailable
16,5:45pm,Sunday, October 16,356,Unavailable
16,6:00pm,Sunday, October 16,356,Unavailable
16,6:15pm,Sunday, October 16,356,Unavailable
16,6:30pm,Sunday, October 16,356,Unavailable
16,6:45pm,Sunday, October 16,356,Unavailable
16,7:00pm,Sunday, October 16,356,Unavailable
16,7:15pm,Sunday, October 16,356,Unavailable
16,7:30pm,Sunday, October 16,356,Unavailable
16,7:45pm,Sunday, October 16,356,Unavailable
16,8:00pm,Sunday, October 16,356,Unavailable
16,8:15pm,Sunday, October 16,356,Unavailable
16,8:30pm,Sunday, October 16,356,Unavailable
16,8:45pm,Sunday, October 16,356,Unavailable
16,9:00pm,Sunday, October 16,356,Unavailable
16,9:15pm,Sunday, October 16,356,Unavailable
16,9:30pm,Sunday, October 16,356,Unavailable
16,9:45pm,Sunday, October 16,356,Unavailable
16,10:00pm,Sunday, October 16,356,Unavailable
16,10:15pm,Sunday, October 16,356,Unavailable
16,10:30pm,Sunday, October 16,356,Available
16,10:45pm,Sunday, October 16,356,Available
16,11:00pm,Sunday, October 16,356,Available
16,11:15pm,Sunday, October 16,356,Available
16,11:30pm,Sunday, October 16,356,Available
16,11:45pm,Sunday, October 16,356,Available
16,4:00pm,Sunday, October 16,357,Available
16,4:15pm,Sunday, October 16,357,Available
16,4:30pm,Sunday, October 16,357,Available
16,4:45pm,Sunday, October 16,357,Unavailable
16,5:00pm,Sunday, October 16,357,Unavailable
16,5:15pm,Sunday, October 16,357,Unavailable
16,5:30pm,Sunday, October 16,357,Unavailable
16,5:45pm,Sunday, October 16,357,Unavailable
16,6:00pm,Sunday, October 16,357,Unavailable
16,6:15pm,Sunday, October 16,357,Unavailable
16,6:30pm,Sunday, October 16,357,Unavailable
16,6:45pm,Sunday, October 16,357,Unavailable
16,7:00pm,Sunday, October 16,357,Unavailable
16,7:15pm,Sunday, October 16,357,Unavailable
16,7:30pm,Sunday, October 16,357,Unavailable
16,7:45pm,Sunday, October 16,357,Unavailable
16,8:00pm,Sunday, October 16,357,Unavailable
16,8:15pm,Sunday, October 16,357,Available
16,8:30pm,Sunday, October 16,357,Available
16,8:45pm,Sunday, October 16,357,Available
16,9:00pm,Sunday, October 16,357,Available
16,9:15pm,Sunday, October 16,357,Available
16,9:30pm,Sunday, October 16,357,Available
16,9:45pm,Sunday, October 16,357,Available
16,10:00pm,Sunday, October 16,357,Available
16,10:15pm,Sunday, October 16,357,Available
16,10:30pm,Sunday, October 16,357,Available
16,10:45pm,Sunday, October 16,357,Available
16,11:00pm,Sunday, October 16,357,Available
16,11:15pm,Sunday, October 16,357,Available
16,11:30pm,Sunday, October 16,357,Available
16,11:45pm,Sunday, October 16,357,Available
16,4:00pm,Sunday, October 16,358,Unavailable
16,4:15pm,Sunday, October 16,358,Unavailable
