checking_hour,hour,day_of_week,date,room,status
12,12:00pm,Sunday, October 16,257,Unavailable
12,12:15pm,Sunday, October 16,257,Unavailable
12,12:30pm,Sunday, October 16,257,Unavailable
12,12:45pm,Sunday, October 16,257,Unavailable
12,1:00pm,Sunday, October 16,257,Unavailable
12,1:15pm,Sunday, October 16,257,Unavailable
12,1:30pm,Sunday, October 16,257,Unavailable
12,1:45pm,Sunday, October 16,257,Unavailable
12,2:00pm,Sunday, October 16,257,Unavailable
12,2:15pm,Sunday, October 16,257,Unavailable
12,2:30pm,Sunday, October 16,257,Unavailable
12,2:45pm,Sunday, October 16,257,Unavailable
12,3:00pm,Sunday, October 16,257,Unavailable
12,3:15pm,Sunday, October 16,257,Unavailable
12,3:30pm,Sunday, October 16,257,Unavailable
12,3:45pm,Sunday, October 16,257,Unavailable
12,4:00pm,Sunday, October 16,257,Unavailable
12,4:15pm,Sunday, October 16,257,Unavailable
12,4:30pm,Sunday, October 16,257,Unavailable
12,4:45pm,Sunday, October 16,257,Unavailable
12,5:00pm,Sunday, October 16,257,Unavailable
12,5:15pm,Sunday, October 16,257,Unavailable
12,5:30pm,Sunday, October 16,257,Unavailable
12,5:45pm,Sunday, October 16,257,Unavailable
12,6:00pm,Sunday, October 16,257,Unavailable
12,6:15pm,Sunday, October 16,257,Unavailable
12,6:30pm,Sunday, October 16,257,Unavailable
12,6:45pm,Sunday, October 16,257,Unavailable
12,7:00pm,Sunday, October 16,257,Unavailable
12,7:15pm,Sunday, October 16,257,Unavailable
12,7:30pm,Sunday, October 16,257,Unavailable
12,7:45pm,Sunday, October 16,257,Unavailable
12,8:00pm,Sunday, October 16,257,Unavailable
12,8:15pm,Sunday, October 16,257,Unavailable
12,8:30pm,Sunday, October 16,257,Unavailable
12,8:45pm,Sunday, October 16,257,Unavailable
12,9:00pm,Sunday, October 16,257,Unavailable
12,9:15pm,Sunday, October 16,257,Unavailable
12,9:30pm,Sunday, October 16,257,Unavailable
12,9:45pm,Sunday, October 16,257,Available
12,10:00pm,Sunday, October 16,257,Available
12,10:15pm,Sunday, October 16,257,Available
12,10:30pm,Sunday, October 16,257,Available
12,10:45pm,Sunday, October 16,257,Available
12,11:00pm,Sunday, October 16,257,Available
12,11:15pm,Sunday, October 16,257,Available
12,11:30pm,Sunday, October 16,257,Available
12,11:45pm,Sunday, October 16,257,Available
12,12:00pm,Sunday, October 16,258,Unavailable
12,12:15pm,Sunday, October 16,258,Unavailable
12,12:30pm,Sunday, October 16,258,Unavailable
12,12:45pm,Sunday, October 16,258,Unavailable
12,1:00pm,Sunday, October 16,258,Unavailable
12,1:15pm,Sunday, October 16,258,Unavailable
12,1:30pm,Sunday, October 16,258,Unavailable
12,1:45pm,Sunday, October 16,258,Unavailable
12,2:00pm,Sunday, October 16,258,Unavailable
12,2:15pm,Sunday, October 16,258,Unavailable
12,2:30pm,Sunday, October 16,258,Unavailable
12,2:45pm,Sunday, October 16,258,Unavailable
12,3:00pm,Sunday, October 16,258,Unavailable
12,3:15pm,Sunday, October 16,258,Unavailable
12,3:30pm,Sunday, October 16,258,Unavailable
12,3:45pm,Sunday, October 16,258,Unavailable
12,4:00pm,Sunday, October 16,258,Unavailable
12,4:15pm,Sunday, October 16,258,Unavailable
12,4:30pm,Sunday, October 16,258,Unavailable
12,4:45pm,Sunday, October 16,258,Unavailable
12,5:00pm,Sunday, October 16,258,Unavailable
12,5:15pm,Sunday, October 16,258,Unavailable
12,5:30pm,Sunday, October 16,258,Unavailable
12,5:45pm,Sunday, October 16,258,Unavailable
12,6:00pm,Sunday, October 16,258,Unavailable
12,6:15pm,Sunday, October 16,258,Unavailable
12,6:30pm,Sunday, October 16,258,Unavailable
12,6:45pm,Sunday, October 16,258,Unavailable
12,7:00pm,Sunday, October 16,258,Unavailable
12,7:15pm,Sunday, October 16,258,Unavailable
12,7:30pm,Sunday, October 16,258,Unavailable
12,7:45pm,Sunday, October 16,258,Unavailable
12,8:00pm,Sunday, October 16,258,Unavailable
12,8:15pm,Sunday, October 16,258,Unavailable
12,8:30pm,Sunday, October 16,258,Unavailable
12,8:45pm,Sunday, October 16,258,Unavailable
12,9:00pm,Sunday, October 16,258,Unavailable
12,9:15pm,Sunday, October 16,258,Unavailable
12,9:30pm,Sunday, October 16,258,Unavailable
12,9:45pm,Sunday, October 16,258,Unavailable
12,10:00pm,Sunday, October 16,258,Unavailable
12,10:15pm,Sunday, October 16,258,Unavailable
12,10:30pm,Sunday, October 16,258,Available
12,10:45pm,Sunday, October 16,258,Available
12,11:00pm,Sunday, October 16,258,Available
12,11:15pm,Sunday, October 16,258,Available
12,11:30pm,Sunday, October 16,258,Available
12,11:45pm,Sunday, October 16,258,Available
12,12:00pm,Sunday, October 16,305,Available
12,12:15pm,Sunday, October 16,305,Available
12,12:30pm,Sunday, October 16,305,Available
12,12:45pm,Sunday, October 16,305,Available
12,1:00pm,Sunday, October 16,305,Available
12,1:15pm,Sunday, October 16,305,Available
12,1:30pm,Sunday, October 16,305,Available
12,1:45pm,Sunday, October 16,305,Available
12,2:00pm,Sunday, October 16,305,Available
12,2:15pm,Sunday, October 16,305,Available
12,2:30pm,Sunday, October 16,305,Available
12,2:45pm,Sunday, October 16,305,Available
12,3:00pm,Sunday, October 16,305,Available
12,3:15pm,Sunday, October 16,305,Available
12,3:30pm,Sunday, October 16,305,Available
12,3:45pm,Sunday, October 16,305,Unavailable
12,4:00pm,Sunday, October 16,305,Unavailable
12,4:15pm,Sunday, October 16,305,Unavailable
12,4:30pm,Sunday, October 16,305,Unavailable
12,4:45pm,Sunday, October 16,305,Unavailable
12,5:00pm,Sunday, October 16,305,Unavailable
12,5:15pm,Sunday, October 16,305,Unavailable
12,5:30pm,Sunday, October 16,305,Unavailable
12,5:45pm,Sunday, October 16,305,Unavailable
12,6:00pm,Sunday, October 16,305,Unavailable
12,6:15pm,Sunday, October 16,305,Unavailable
12,6:30pm,Sunday, October 16,305,Unavailable
12,6:45pm,Sunday, October 16,305,Unavailable
12,7:00pm,Sunday, October 16,305,Unavailable
12,7:15pm,Sunday, October 16,305,Available
