checking_hour,hour,minute,day_of_week,room,capacity,quiet_room,floor,status
16,18,45,Wednesday,440,4,False,4,Unavailable
16,19,0,Wednesday,440,4,False,4,Unavailable
16,19,15,Wednesday,440,4,False,4,Unavailable
16,19,30,Wednesday,440,4,False,4,Unavailable
16,19,45,Wednesday,440,4,False,4,Unavailable
16,20,0,Wednesday,440,4,False,4,Unavailable
16,20,15,Wednesday,440,4,False,4,Unavailable
16,20,30,Wednesday,440,4,False,4,Unavailable
16,20,45,Wednesday,440,4,False,4,Unavailable
16,21,0,Wednesday,440,4,False,4,Unavailable
16,21,15,Wednesday,440,4,False,4,Available
16,21,30,Wednesday,440,4,False,4,Available
16,21,45,Wednesday,440,4,False,4,Available
16,22,0,Wednesday,440,4,False,4,Available
16,22,15,Wednesday,440,4,False,4,Available
16,22,30,Wednesday,440,4,False,4,Available
16,22,45,Wednesday,440,4,False,4,Available
16,23,0,Wednesday,440,4,False,4,Available
16,23,15,Wednesday,440,4,False,4,Available
16,23,30,Wednesday,440,4,False,4,Available
16,17,45,Wednesday,440,4,False,4,Unavailable
16,23,45,Wednesday,440,4,False,4,Available
16,17,30,Wednesday,440,4,False,4,Available
16,17,0,Wednesday,440,4,False,4,Unavailable
16,19,15,Wednesday,438,4,False,4,Unavailable
16,19,30,Wednesday,438,4,False,4,Unavailable
16,19,45,Wednesday,438,4,False,4,Unavailable
16,20,0,Wednesday,438,4,False,4,Unavailable
16,20,15,Wednesday,438,4,False,4,Available
16,20,30,Wednesday,438,4,False,4,Available
16,20,45,Wednesday,438,4,False,4,Available
16,21,0,Wednesday,438,4,False,4,Available
16,21,15,Wednesday,438,4,False,4,Available
16,21,30,Wednesday,438,4,False,4,Available
16,21,45,Wednesday,438,4,False,4,Available
16,22,0,Wednesday,438,4,False,4,Available
16,22,15,Wednesday,438,4,False,4,Available
16,22,30,Wednesday,438,4,False,4,Available
16,22,45,Wednesday,438,4,False,4,Available
16,23,0,Wednesday,438,4,False,4,Available
16,23,15,Wednesday,438,4,False,4,Available
16,23,30,Wednesday,438,4,False,4,Available
16,23,45,Wednesday,438,4,False,4,Available
16,16,0,Wednesday,440,4,False,4,Unavailable
16,16,15,Wednesday,440,4,False,4,Unavailable
16,16,30,Wednesday,440,4,False,4,Unavailable
16,16,45,Wednesday,440,4,False,4,Unavailable
16,17,15,Wednesday,440,4,False,4,Available
16,16,0,Wednesday,441,4,False,4,Unavailable
16,16,15,Wednesday,441,4,False,4,Unavailable
16,16,30,Wednesday,441,4,False,4,Unavailable
16,23,45,Wednesday,441,4,False,4,Available
16,16,0,Wednesday,442,4,False,4,Unavailable
16,16,15,Wednesday,442,4,False,4,Unavailable
16,16,30,Wednesday,442,4,False,4,Unavailable
16,16,45,Wednesday,442,4,False,4,Unavailable
16,17,0,Wednesday,442,4,False,4,Unavailable
16,17,15,Wednesday,442,4,False,4,Unavailable
16,17,30,Wednesday,442,4,False,4,Unavailable
16,17,45,Wednesday,442,4,False,4,Unavailable
16,18,0,Wednesday,442,4,False,4,Unavailable
16,18,15,Wednesday,442,4,False,4,Unavailable
16,18,30,Wednesday,442,4,False,4,Unavailable
16,18,45,Wednesday,442,4,False,4,Unavailable
16,19,0,Wednesday,442,4,False,4,Unavailable
16,19,15,Wednesday,442,4,False,4,Unavailable
16,19,30,Wednesday,442,4,False,4,Unavailable
16,19,45,Wednesday,442,4,False,4,Unavailable
16,20,0,Wednesday,442,4,False,4,Unavailable
16,20,15,Wednesday,442,4,False,4,Unavailable
16,20,30,Wednesday,442,4,False,4,Unavailable
16,20,45,Wednesday,442,4,False,4,Unavailable
16,21,0,Wednesday,442,4,False,4,Unavailable
16,21,15,Wednesday,442,4,False,4,Unavailable
16,23,30,Wednesday,441,4,False,4,Available
16,23,15,Wednesday,441,4,False,4,Available
16,23,0,Wednesday,441,4,False,4,Unavailable
16,22,45,Wednesday,441,4,False,4,Unavailable
16,16,45,Wednesday,441,4,False,4,Unavailable
16,17,0,Wednesday,441,4,False,4,Unavailable
16,17,15,Wednesday,441,4,False,4,Available
16,17,30,Wednesday,441,4,False,4,Available
16,17,45,Wednesday,441,4,False,4,Unavailable
16,18,0,Wednesday,441,4,False,4,Unavailable
16,18,15,Wednesday,441,4,False,4,Unavailable
16,18,30,Wednesday,441,4,False,4,Unavailable
16,18,45,Wednesday,441,4,False,4,Unavailable
16,19,0,Wednesday,441,4,False,4,Unavailable
16,19,15,Wednesday,441,4,False,4,Unavailable
16,21,45,Wednesday,442,4,False,4,Unavailable
16,19,30,Wednesday,441,4,False,4,Unavailable
16,20,0,Wednesday,441,4,False,4,Unavailable
16,20,15,Wednesday,441,4,False,4,Unavailable
16,20,30,Wednesday,441,4,False,4,Unavailable
16,20,45,Wednesday,441,4,False,4,Unavailable
16,21,0,Wednesday,441,4,False,4,Unavailable
16,21,15,Wednesday,441,4,False,4,Unavailable
16,21,30,Wednesday,441,4,False,4,Unavailable
16,21,45,Wednesday,441,4,False,4,Unavailable
16,22,0,Wednesday,441,4,False,4,Unavailable
16,22,15,Wednesday,441,4,False,4,Unavailable
16,22,30,Wednesday,441,4,False,4,Unavailable
16,19,45,Wednesday,441,4,False,4,Unavailable
16,19,0,Wednesday,438,4,False,4,Unavailable
16,17,0,Wednesday,514D,2,True,5,Unavailable
16,17,30,Wednesday,514D,2,True,5,Unavailable
16,19,45,Wednesday,520D,2,True,5,Unavailable
16,20,0,Wednesday,520D,2,True,5,Unavailable
16,20,15,Wednesday,520D,2,True,5,Unavailable
16,20,45,Wednesday,520D,2,True,5,Unavailable
16,21,0,Wednesday,520D,2,True,5,Unavailable
16,21,15,Wednesday,520D,2,True,5,Unavailable
16,21,30,Wednesday,520D,2,True,5,Unavailable
16,21,45,Wednesday,520D,2,True,5,Available
16,22,0,Wednesday,520D,2,True,5,Available
16,22,15,Wednesday,520D,2,True,5,Available
16,22,30,Wednesday,520D,2,True,5,Available
16,22,45,Wednesday,520D,2,True,5,Available
16,23,0,Wednesday,520D,2,True,5,Available
16,23,15,Wednesday,520D,2,True,5,Available
16,23,30,Wednesday,520D,2,True,5,Available
16,23,45,Wednesday,520D,2,True,5,Available
6,6,0,Wednesday,257,8,False,2,Available
6,6,15,Wednesday,257,8,False,2,Available
6,6,30,Wednesday,257,8,False,2,Available
6,6,45,Wednesday,257,8,False,2,Available
6,7,0,Wednesday,257,8,False,2,Available
6,7,15,Wednesday,257,8,False,2,Available
6,7,30,Wednesday,257,8,False,2,Available
16,19,30,Wednesday,520D,2,True,5,Unavailable
6,7,45,Wednesday,257,8,False,2,Available
16,19,15,Wednesday,520D,2,True,5,Unavailable
16,18,45,Wednesday,520D,2,True,5,Unavailable
16,21,0,Wednesday,520C,2,True,5,Unavailable
16,21,15,Wednesday,520C,2,True,5,Unavailable
16,21,30,Wednesday,520C,2,True,5,Unavailable
16,21,45,Wednesday,520C,2,True,5,Unavailable
16,22,0,Wednesday,520C,2,True,5,Unavailable
16,22,15,Wednesday,520C,2,True,5,Unavailable
16,22,30,Wednesday,520C,2,True,5,Unavailable
16,22,45,Wednesday,520C,2,True,5,Unavailable
16,23,0,Wednesday,520C,2,True,5,Unavailable
16,23,15,Wednesday,520C,2,True,5,Unavailable
16,23,30,Wednesday,520C,2,True,5,Unavailable
16,23,45,Wednesday,520C,2,True,5,Unavailable
16,16,0,Wednesday,520D,2,True,5,Unavailable
16,16,15,Wednesday,520D,2,True,5,Unavailable
16,16,30,Wednesday,520D,2,True,5,Unavailable
16,16,45,Wednesday,520D,2,True,5,Unavailable
16,17,0,Wednesday,520D,2,True,5,Unavailable
16,17,15,Wednesday,520D,2,True,5,Unavailable
16,17,30,Wednesday,520D,2,True,5,Unavailable
16,17,45,Wednesday,520D,2,True,5,Unavailable
16,18,0,Wednesday,520D,2,True,5,Unavailable
16,18,15,Wednesday,520D,2,True,5,Unavailable
16,18,30,Wednesday,520D,2,True,5,Unavailable
16,19,0,Wednesday,520D,2,True,5,Unavailable
6,8,0,Wednesday,257,8,False,2,Available
6,8,15,Wednesday,257,8,False,2,Available
6,8,30,Wednesday,257,8,False,2,Available
6,15,45,Wednesday,257,8,False,2,Unavailable
6,16,0,Wednesday,257,8,False,2,Unavailable
6,16,15,Wednesday,257,8,False,2,Unavailable
6,16,30,Wednesday,257,8,False,2,Unavailable
6,16,45,Wednesday,257,8,False,2,Unavailable
6,17,0,Wednesday,257,8,False,2,Unavailable
6,17,15,Wednesday,257,8,False,2,Unavailable
6,17,30,Wednesday,257,8,False,2,Unavailable
6,17,45,Wednesday,257,8,False,2,Unavailable
6,18,0,Wednesday,257,8,False,2,Unavailable
6,18,15,Wednesday,257,8,False,2,Unavailable
6,18,30,Wednesday,257,8,False,2,Unavailable
6,18,45,Wednesday,257,8,False,2,Unavailable
6,19,0,Wednesday,257,8,False,2,Unavailable
6,19,15,Wednesday,257,8,False,2,Unavailable
6,19,30,Wednesday,257,8,False,2,Unavailable
6,19,45,Wednesday,257,8,False,2,Unavailable
6,20,0,Wednesday,257,8,False,2,Unavailable
6,20,15,Wednesday,257,8,False,2,Unavailable
6,20,30,Wednesday,257,8,False,2,Unavailable
6,20,45,Wednesday,257,8,False,2,Unavailable
12,13,30,Wednesday,520B,2,True,5,Unavailable
6,21,0,Wednesday,257,8,False,2,Unavailable
6,15,30,Wednesday,257,8,False,2,Unavailable
6,15,15,Wednesday,257,8,False,2,Unavailable
6,15,0,Wednesday,257,8,False,2,Unavailable
6,14,45,Wednesday,257,8,False,2,Unavailable
6,8,45,Wednesday,257,8,False,2,Available
6,9,0,Wednesday,257,8,False,2,Available
6,9,15,Wednesday,257,8,False,2,Available
6,9,30,Wednesday,257,8,False,2,Available
6,9,45,Wednesday,257,8,False,2,Available
6,10,0,Wednesday,257,8,False,2,Available
6,10,15,Wednesday,257,8,False,2,Available
6,10,30,Wednesday,257,8,False,2,Available
6,10,45,Wednesday,257,8,False,2,Available
6,11,0,Wednesday,257,8,False,2,Available
6,11,15,Wednesday,257,8,False,2,Available
16,20,45,Wednesday,520C,2,True,5,Unavailable
6,11,30,Wednesday,257,8,False,2,Available
6,12,0,Wednesday,257,8,False,2,Available
6,12,15,Wednesday,257,8,False,2,Unavailable
6,12,30,Wednesday,257,8,False,2,Unavailable
6,12,45,Wednesday,257,8,False,2,Unavailable
6,13,0,Wednesday,257,8,False,2,Unavailable
6,13,15,Wednesday,257,8,False,2,Unavailable
6,13,30,Wednesday,257,8,False,2,Unavailable
6,13,45,Wednesday,257,8,False,2,Unavailable
6,14,0,Wednesday,257,8,False,2,Unavailable
6,14,15,Wednesday,257,8,False,2,Unavailable
6,14,30,Wednesday,257,8,False,2,Unavailable
6,11,45,Wednesday,257,8,False,2,Available
16,17,15,Wednesday,514D,2,True,5,Unavailable
16,20,30,Wednesday,520C,2,True,5,Unavailable
16,20,0,Wednesday,520C,2,True,5,Unavailable
16,16,30,Wednesday,520A,2,True,5,Unavailable
16,16,45,Wednesday,520A,2,True,5,Unavailable
16,17,0,Wednesday,520A,2,True,5,Unavailable
16,17,15,Wednesday,520A,2,True,5,Unavailable
16,17,30,Wednesday,520A,2,True,5,Unavailable
16,17,45,Wednesday,520A,2,True,5,Unavailable
16,18,0,Wednesday,520A,2,True,5,Unavailable
16,18,15,Wednesday,520A,2,True,5,Unavailable
16,18,30,Wednesday,520A,2,True,5,Unavailable
16,18,45,Wednesday,520A,2,True,5,Unavailable
16,19,0,Wednesday,520A,2,True,5,Unavailable
16,19,15,Wednesday,520A,2,True,5,Unavailable
16,19,30,Wednesday,520A,2,True,5,Unavailable
16,19,45,Wednesday,520A,2,True,5,Unavailable
16,20,0,Wednesday,520A,2,True,5,Unavailable
16,20,15,Wednesday,520A,2,True,5,Unavailable
16,20,30,Wednesday,520A,2,True,5,Unavailable
16,20,45,Wednesday,520A,2,True,5,Unavailable
16,21,0,Wednesday,520A,2,True,5,Unavailable
16,21,15,Wednesday,520A,2,True,5,Unavailable
16,21,30,Wednesday,520A,2,True,5,Available
16,21,45,Wednesday,520A,2,True,5,Unavailable
16,22,0,Wednesday,520A,2,True,5,Unavailable
16,16,15,Wednesday,520A,2,True,5,Unavailable
16,22,15,Wednesday,520A,2,True,5,Unavailable
16,16,0,Wednesday,520A,2,True,5,Unavailable
16,23,30,Wednesday,514D,2,True,5,Available
16,17,45,Wednesday,514D,2,True,5,Unavailable
16,18,0,Wednesday,514D,2,True,5,Unavailable
16,18,15,Wednesday,514D,2,True,5,Unavailable
16,18,30,Wednesday,514D,2,True,5,Unavailable
16,18,45,Wednesday,514D,2,True,5,Unavailable
16,19,0,Wednesday,514D,2,True,5,Unavailable
16,19,15,Wednesday,514D,2,True,5,Unavailable
16,19,30,Wednesday,514D,2,True,5,Unavailable
16,19,45,Wednesday,514D,2,True,5,Unavailable
16,20,0,Wednesday,514D,2,True,5,Unavailable
16,20,15,Wednesday,514D,2,True,5,Available
16,20,30,Wednesday,514D,2,True,5,Available
16,20,45,Wednesday,514D,2,True,5,Available
16,21,0,Wednesday,514D,2,True,5,Available
16,21,15,Wednesday,514D,2,True,5,Available
16,21,30,Wednesday,514D,2,True,5,Available
16,21,45,Wednesday,514D,2,True,5,Available
16,22,0,Wednesday,514D,2,True,5,Available
16,22,15,Wednesday,514D,2,True,5,Available
16,22,30,Wednesday,514D,2,True,5,Available
16,22,45,Wednesday,514D,2,True,5,Available
16,23,0,Wednesday,514D,2,True,5,Available
16,23,15,Wednesday,514D,2,True,5,Available
16,23,45,Wednesday,514D,2,True,5,Available
16,22,30,Wednesday,520A,2,True,5,Unavailable
16,22,45,Wednesday,520A,2,True,5,Unavailable
16,23,0,Wednesday,520A,2,True,5,Unavailable
16,22,15,Wednesday,520B,2,True,5,Unavailable
16,22,30,Wednesday,520B,2,True,5,Available
16,22,45,Wednesday,520B,2,True,5,Available
16,23,0,Wednesday,520B,2,True,5,Available
16,23,15,Wednesday,520B,2,True,5,Available
16,23,30,Wednesday,520B,2,True,5,Available
16,23,45,Wednesday,520B,2,True,5,Available
16,16,0,Wednesday,520C,2,True,5,Unavailable
16,16,15,Wednesday,520C,2,True,5,Unavailable
16,16,30,Wednesday,520C,2,True,5,Unavailable
16,16,45,Wednesday,520C,2,True,5,Unavailable
16,17,0,Wednesday,520C,2,True,5,Unavailable
16,17,15,Wednesday,520C,2,True,5,Unavailable
16,17,30,Wednesday,520C,2,True,5,Unavailable
16,17,45,Wednesday,520C,2,True,5,Unavailable
16,18,0,Wednesday,520C,2,True,5,Unavailable
16,18,15,Wednesday,520C,2,True,5,Unavailable
16,18,30,Wednesday,520C,2,True,5,Unavailable
16,18,45,Wednesday,520C,2,True,5,Unavailable
16,19,0,Wednesday,520C,2,True,5,Unavailable
16,19,15,Wednesday,520C,2,True,5,Unavailable
16,19,30,Wednesday,520C,2,True,5,Unavailable
16,19,45,Wednesday,520C,2,True,5,Unavailable
16,22,0,Wednesday,520B,2,True,5,Unavailable
16,21,45,Wednesday,520B,2,True,5,Unavailable
16,21,30,Wednesday,520B,2,True,5,Unavailable
16,21,15,Wednesday,520B,2,True,5,Unavailable
16,23,15,Wednesday,520A,2,True,5,Unavailable
16,23,30,Wednesday,520A,2,True,5,Unavailable
16,23,45,Wednesday,520A,2,True,5,Unavailable
16,16,0,Wednesday,520B,2,True,5,Unavailable
16,16,15,Wednesday,520B,2,True,5,Unavailable
16,16,30,Wednesday,520B,2,True,5,Unavailable
16,16,45,Wednesday,520B,2,True,5,Unavailable
16,17,0,Wednesday,520B,2,True,5,Unavailable
16,17,15,Wednesday,520B,2,True,5,Unavailable
16,17,30,Wednesday,520B,2,True,5,Unavailable
16,17,45,Wednesday,520B,2,True,5,Unavailable
16,20,15,Wednesday,520C,2,True,5,Unavailable
16,18,0,Wednesday,520B,2,True,5,Unavailable
16,18,30,Wednesday,520B,2,True,5,Unavailable
16,18,45,Wednesday,520B,2,True,5,Unavailable
16,19,0,Wednesday,520B,2,True,5,Unavailable
16,19,15,Wednesday,520B,2,True,5,Unavailable
16,19,30,Wednesday,520B,2,True,5,Unavailable
16,19,45,Wednesday,520B,2,True,5,Unavailable
16,20,0,Wednesday,520B,2,True,5,Unavailable
16,20,15,Wednesday,520B,2,True,5,Unavailable
16,20,30,Wednesday,520B,2,True,5,Unavailable
16,20,45,Wednesday,520B,2,True,5,Unavailable
16,21,0,Wednesday,520B,2,True,5,Unavailable
16,18,15,Wednesday,520B,2,True,5,Unavailable
16,18,45,Wednesday,438,4,False,4,Unavailable
16,20,30,Wednesday,520D,2,True,5,Unavailable
16,18,15,Wednesday,438,4,False,4,Unavailable
16,16,0,Wednesday,257,8,False,2,Unavailable
16,16,15,Wednesday,257,8,False,2,Unavailable
16,16,30,Wednesday,257,8,False,2,Unavailable
16,16,45,Wednesday,257,8,False,2,Unavailable
16,17,0,Wednesday,257,8,False,2,Unavailable
16,17,15,Wednesday,257,8,False,2,Unavailable
16,17,30,Wednesday,257,8,False,2,Unavailable
16,17,45,Wednesday,257,8,False,2,Unavailable
16,18,0,Wednesday,257,8,False,2,Unavailable
16,18,15,Wednesday,257,8,False,2,Unavailable
16,18,30,Wednesday,257,8,False,2,Unavailable
16,18,45,Wednesday,257,8,False,2,Unavailable
16,19,0,Wednesday,257,8,False,2,Unavailable
16,19,15,Wednesday,257,8,False,2,Unavailable
16,19,30,Wednesday,257,8,False,2,Unavailable
16,19,45,Wednesday,257,8,False,2,Unavailable
16,20,0,Wednesday,257,8,False,2,Unavailable
16,20,15,Wednesday,257,8,False,2,Unavailable
16,20,30,Wednesday,257,8,False,2,Unavailable
16,20,45,Wednesday,257,8,False,2,Unavailable
16,21,0,Wednesday,257,8,False,2,Unavailable
16,21,15,Wednesday,257,8,False,2,Unavailable
16,21,30,Wednesday,257,8,False,2,Unavailable
12,23,45,Wednesday,520D,2,True,5,Available
16,21,45,Wednesday,257,8,False,2,Unavailable
12,23,30,Wednesday,520D,2,True,5,Available
12,23,0,Wednesday,520D,2,True,5,Available
12,17,15,Wednesday,520D,2,True,5,Unavailable
12,17,30,Wednesday,520D,2,True,5,Unavailable
12,17,45,Wednesday,520D,2,True,5,Unavailable
12,18,0,Wednesday,520D,2,True,5,Unavailable
12,18,15,Wednesday,520D,2,True,5,Unavailable
12,18,30,Wednesday,520D,2,True,5,Unavailable
12,18,45,Wednesday,520D,2,True,5,Unavailable
12,19,0,Wednesday,520D,2,True,5,Unavailable
12,19,15,Wednesday,520D,2,True,5,Unavailable
12,19,30,Wednesday,520D,2,True,5,Unavailable
12,19,45,Wednesday,520D,2,True,5,Unavailable
12,20,0,Wednesday,520D,2,True,5,Unavailable
12,20,15,Wednesday,520D,2,True,5,Unavailable
12,20,30,Wednesday,520D,2,True,5,Unavailable
12,20,45,Wednesday,520D,2,True,5,Unavailable
12,21,0,Wednesday,520D,2,True,5,Unavailable
12,21,15,Wednesday,520D,2,True,5,Unavailable
12,21,30,Wednesday,520D,2,True,5,Unavailable
12,21,45,Wednesday,520D,2,True,5,Available
12,22,0,Wednesday,520D,2,True,5,Available
12,22,15,Wednesday,520D,2,True,5,Available
12,22,30,Wednesday,520D,2,True,5,Available
12,22,45,Wednesday,520D,2,True,5,Available
12,23,15,Wednesday,520D,2,True,5,Available
16,22,0,Wednesday,257,8,False,2,Unavailable
16,22,15,Wednesday,257,8,False,2,Unavailable
16,22,30,Wednesday,257,8,False,2,Available
16,21,45,Wednesday,258,8,False,2,Unavailable
16,22,0,Wednesday,258,8,False,2,Unavailable
16,22,15,Wednesday,258,8,False,2,Unavailable
16,22,30,Wednesday,258,8,False,2,Unavailable
16,22,45,Wednesday,258,8,False,2,Unavailable
16,23,0,Wednesday,258,8,False,2,Unavailable
16,23,15,Wednesday,258,8,False,2,Unavailable
16,23,30,Wednesday,258,8,False,2,Unavailable
16,23,45,Wednesday,258,8,False,2,Unavailable
16,16,0,Wednesday,305,4,False,3,Unavailable
16,16,15,Wednesday,305,4,False,3,Unavailable
16,16,30,Wednesday,305,4,False,3,Unavailable
16,16,45,Wednesday,305,4,False,3,Unavailable
16,17,0,Wednesday,305,4,False,3,Unavailable
16,17,15,Wednesday,305,4,False,3,Unavailable
16,17,30,Wednesday,305,4,False,3,Unavailable
16,17,45,Wednesday,305,4,False,3,Unavailable
16,18,0,Wednesday,305,4,False,3,Unavailable
16,18,15,Wednesday,305,4,False,3,Unavailable
16,18,30,Wednesday,305,4,False,3,Unavailable
16,18,45,Wednesday,305,4,False,3,Unavailable
16,19,0,Wednesday,305,4,False,3,Unavailable
16,19,15,Wednesday,305,4,False,3,Unavailable
16,21,30,Wednesday,258,8,False,2,Unavailable
16,21,15,Wednesday,258,8,False,2,Unavailable
16,21,0,Wednesday,258,8,False,2,Unavailable
16,20,45,Wednesday,258,8,False,2,Unavailable
16,22,45,Wednesday,257,8,False,2,Available
16,23,0,Wednesday,257,8,False,2,Available
16,23,15,Wednesday,257,8,False,2,Available
16,23,30,Wednesday,257,8,False,2,Available
16,23,45,Wednesday,257,8,False,2,Available
16,16,0,Wednesday,258,8,False,2,Unavailable
16,16,15,Wednesday,258,8,False,2,Unavailable
16,16,30,Wednesday,258,8,False,2,Unavailable
16,16,45,Wednesday,258,8,False,2,Unavailable
16,17,0,Wednesday,258,8,False,2,Unavailable
16,17,15,Wednesday,258,8,False,2,Unavailable
12,17,0,Wednesday,520D,2,True,5,Unavailable
16,17,30,Wednesday,258,8,False,2,Unavailable
16,18,0,Wednesday,258,8,False,2,Unavailable
16,18,15,Wednesday,258,8,False,2,Unavailable
16,18,30,Wednesday,258,8,False,2,Unavailable
16,18,45,Wednesday,258,8,False,2,Unavailable
16,19,0,Wednesday,258,8,False,2,Unavailable
16,19,15,Wednesday,258,8,False,2,Unavailable
16,19,30,Wednesday,258,8,False,2,Unavailable
16,19,45,Wednesday,258,8,False,2,Unavailable
16,20,0,Wednesday,258,8,False,2,Unavailable
16,20,15,Wednesday,258,8,False,2,Unavailable
16,20,30,Wednesday,258,8,False,2,Unavailable
16,17,45,Wednesday,258,8,False,2,Unavailable
16,19,30,Wednesday,305,4,False,3,Unavailable
12,16,45,Wednesday,520D,2,True,5,Unavailable
12,16,15,Wednesday,520D,2,True,5,Unavailable
12,20,30,Wednesday,520B,2,True,5,Unavailable
12,20,45,Wednesday,520B,2,True,5,Unavailable
12,21,0,Wednesday,520B,2,True,5,Unavailable
12,21,15,Wednesday,520B,2,True,5,Unavailable
12,21,30,Wednesday,520B,2,True,5,Unavailable
12,21,45,Wednesday,520B,2,True,5,Unavailable
12,22,0,Wednesday,520B,2,True,5,Unavailable
12,22,15,Wednesday,520B,2,True,5,Unavailable
12,22,30,Wednesday,520B,2,True,5,Available
12,22,45,Wednesday,520B,2,True,5,Available
12,23,0,Wednesday,520B,2,True,5,Available
12,23,15,Wednesday,520B,2,True,5,Available
12,23,45,Wednesday,520B,2,True,5,Available
12,12,0,Wednesday,520C,2,True,5,Unavailable
12,12,15,Wednesday,520C,2,True,5,Unavailable
12,12,30,Wednesday,520C,2,True,5,Unavailable
12,12,45,Wednesday,520C,2,True,5,Unavailable
12,13,0,Wednesday,520C,2,True,5,Unavailable
12,13,15,Wednesday,520C,2,True,5,Unavailable
12,13,30,Wednesday,520C,2,True,5,Unavailable
12,13,45,Wednesday,520C,2,True,5,Unavailable
12,14,0,Wednesday,520C,2,True,5,Unavailable
12,14,15,Wednesday,520C,2,True,5,Unavailable
12,20,15,Wednesday,520B,2,True,5,Unavailable
12,14,30,Wednesday,520C,2,True,5,Unavailable
12,20,0,Wednesday,520B,2,True,5,Unavailable
12,19,30,Wednesday,520B,2,True,5,Unavailable
12,14,0,Wednesday,520B,2,True,5,Unavailable
12,14,15,Wednesday,520B,2,True,5,Unavailable
16,18,30,Wednesday,438,4,False,4,Unavailable
12,14,30,Wednesday,520B,2,True,5,Unavailable
12,14,45,Wednesday,520B,2,True,5,Unavailable
12,15,0,Wednesday,520B,2,True,5,Unavailable
12,15,15,Wednesday,520B,2,True,5,Unavailable
12,15,30,Wednesday,520B,2,True,5,Unavailable
12,15,45,Wednesday,520B,2,True,5,Unavailable
12,16,0,Wednesday,520B,2,True,5,Unavailable
12,16,15,Wednesday,520B,2,True,5,Unavailable
12,16,30,Wednesday,520B,2,True,5,Unavailable
12,16,45,Wednesday,520B,2,True,5,Unavailable
12,17,0,Wednesday,520B,2,True,5,Unavailable
12,17,15,Wednesday,520B,2,True,5,Unavailable
12,17,30,Wednesday,520B,2,True,5,Unavailable
12,17,45,Wednesday,520B,2,True,5,Unavailable
12,18,0,Wednesday,520B,2,True,5,Unavailable
12,18,15,Wednesday,520B,2,True,5,Unavailable
12,18,30,Wednesday,520B,2,True,5,Unavailable
12,18,45,Wednesday,520B,2,True,5,Unavailable
12,19,0,Wednesday,520B,2,True,5,Unavailable
12,19,15,Wednesday,520B,2,True,5,Unavailable
12,19,45,Wednesday,520B,2,True,5,Unavailable
12,14,45,Wednesday,520C,2,True,5,Unavailable
12,15,0,Wednesday,520C,2,True,5,Unavailable
12,15,15,Wednesday,520C,2,True,5,Unavailable
12,22,30,Wednesday,520C,2,True,5,Available
12,22,45,Wednesday,520C,2,True,5,Available
12,23,0,Wednesday,520C,2,True,5,Available
12,23,15,Wednesday,520C,2,True,5,Available
12,23,30,Wednesday,520C,2,True,5,Available
12,23,45,Wednesday,520C,2,True,5,Available
12,12,0,Wednesday,520D,2,True,5,Unavailable
12,12,15,Wednesday,520D,2,True,5,Unavailable
12,12,30,Wednesday,520D,2,True,5,Unavailable
12,12,45,Wednesday,520D,2,True,5,Unavailable
12,13,0,Wednesday,520D,2,True,5,Unavailable
12,13,15,Wednesday,520D,2,True,5,Unavailable
12,13,30,Wednesday,520D,2,True,5,Unavailable
12,13,45,Wednesday,520D,2,True,5,Unavailable
12,14,0,Wednesday,520D,2,True,5,Unavailable
12,14,15,Wednesday,520D,2,True,5,Unavailable
12,14,30,Wednesday,520D,2,True,5,Unavailable
12,14,45,Wednesday,520D,2,True,5,Available
12,15,0,Wednesday,520D,2,True,5,Available
12,15,15,Wednesday,520D,2,True,5,Unavailable
12,15,30,Wednesday,520D,2,True,5,Unavailable
12,15,45,Wednesday,520D,2,True,5,Unavailable
12,16,0,Wednesday,520D,2,True,5,Unavailable
12,22,15,Wednesday,520C,2,True,5,Available
12,22,0,Wednesday,520C,2,True,5,Available
12,21,45,Wednesday,520C,2,True,5,Available
12,21,30,Wednesday,520C,2,True,5,Available
12,15,30,Wednesday,520C,2,True,5,Unavailable
12,15,45,Wednesday,520C,2,True,5,Unavailable
12,16,0,Wednesday,520C,2,True,5,Unavailable
12,16,15,Wednesday,520C,2,True,5,Unavailable
12,16,30,Wednesday,520C,2,True,5,Unavailable
12,16,45,Wednesday,520C,2,True,5,Unavailable
12,17,0,Wednesday,520C,2,True,5,Unavailable
12,17,15,Wednesday,520C,2,True,5,Unavailable
12,17,30,Wednesday,520C,2,True,5,Unavailable
12,17,45,Wednesday,520C,2,True,5,Unavailable
12,18,0,Wednesday,520C,2,True,5,Unavailable
12,16,30,Wednesday,520D,2,True,5,Unavailable
12,18,15,Wednesday,520C,2,True,5,Unavailable
12,18,45,Wednesday,520C,2,True,5,Unavailable
12,19,0,Wednesday,520C,2,True,5,Unavailable
12,19,15,Wednesday,520C,2,True,5,Unavailable
12,19,30,Wednesday,520C,2,True,5,Unavailable
12,19,45,Wednesday,520C,2,True,5,Unavailable
12,20,0,Wednesday,520C,2,True,5,Unavailable
12,20,15,Wednesday,520C,2,True,5,Unavailable
12,20,30,Wednesday,520C,2,True,5,Available
12,20,45,Wednesday,520C,2,True,5,Available
12,21,0,Wednesday,520C,2,True,5,Available
12,21,15,Wednesday,520C,2,True,5,Available
12,18,30,Wednesday,520C,2,True,5,Unavailable
16,19,45,Wednesday,305,4,False,3,Unavailable
